118.99.73.230:8080,http,3.411556
117.4.139.104:8080,http,4.526394
125.254.53.120:4153,socks4,1.921539
141.101.113.20:80,http,0.109358
141.101.113.2:80,http,0.100902
141.101.113.24:80,http,0.104539
138.68.48.201:9050,socks5,3.237722
141.101.113.23:80,http,0.148554
141.101.121.217:80,http,0.130746
141.101.115.2:80,http,0.137271
141.101.114.26:80,http,0.151814
141.101.114.87:80,http,0.119865
141.101.121.254:80,http,0.086899
141.101.115.9:80,http,0.122816
141.101.115.26:80,http,0.122966
141.101.113.46:80,http,0.143072
141.101.114.88:80,http,0.186648
141.101.121.253:80,http,0.099919
14.63.1.108:4145,socks4,0.757841
141.101.122.236:80,http,0.09778
124.70.206.14:80,http,2.021635
141.101.122.234:80,http,0.151543
141.101.123.10:80,http,0.069328
141.101.123.12:80,http,0.120928
141.101.122.235:80,http,0.138904
141.101.122.238:80,http,0.132083
141.101.123.16:80,http,0.127526
134.209.42.113:8893,http,1.290324
118.97.47.250:55443,http,4.124561
141.101.123.20:80,http,0.175183
141.101.123.13:80,http,0.195674
141.101.123.17:80,http,0.197868
141.101.123.214:80,http,0.155783
141.101.123.18:80,http,0.170038
141.101.123.211:80,http,0.237934
141.101.123.19:80,http,0.194984
141.101.123.217:80,http,0.250878
141.101.123.14:80,http,0.221271
141.101.123.212:80,http,0.201691
141.101.123.216:80,http,0.176731
141.101.123.215:80,http,0.23506
141.101.123.218:80,http,0.158579
141.101.123.219:80,http,0.193954
141.101.123.210:80,http,0.375937
141.101.123.220:80,http,0.169874
141.101.123.21:80,http,0.165869
141.101.123.223:80,http,0.173923
141.101.123.225:80,http,0.132913
113.176.81.31:55443,http,6.167386
141.101.123.222:80,http,0.120411
141.101.123.221:80,http,0.1506
141.101.123.224:80,http,0.149981
141.101.123.226:80,http,0.146255
141.101.123.228:80,http,0.204833
141.101.123.229:80,http,0.138041
141.101.123.23:80,http,0.14689
141.101.123.227:80,http,0.251807
141.101.123.22:80,http,0.290279
141.101.123.25:80,http,0.308564
141.101.123.230:80,http,0.191659
141.101.123.24:80,http,2.141524
141.101.123.2:80,http,2.100825
116.206.243.50:80,http,13.316449
129.215.41.142:3128,http,1.787241
141.101.123.26:80,http,0.784065
141.101.123.28:80,http,2.251909
124.109.44.126:4145,socks4,8.218593
141.101.123.27:80,http,2.287247
140.238.8.162:80,http,0.990106
129.205.138.174:4145,socks4,2.523467
141.101.123.7:80,http,0.081168
141.101.123.4:80,http,0.58587
141.101.123.32:80,http,0.051074
141.101.123.9:80,http,0.367315
141.101.123.5:80,http,0.032614
129.146.18.152:20000,socks4,12.158046
141.193.213.108:80,http,0.063637
141.193.213.142:80,http,0.079224
141.193.213.183:80,http,0.079776
141.193.213.136:80,http,0.085293
131.161.177.62:5678,socks4,0.840197
141.193.213.23:80,http,0.087876
141.193.213.197:80,http,0.054219
141.193.213.221:80,http,0.069187
129.205.200.89:47309,socks4,2.809035
141.193.213.69:80,http,0.0518
141.193.213.3:80,http,0.087153
141.193.213.44:80,http,0.075346
141.193.213.2:80,http,0.043331
141.193.213.70:80,http,0.044913
141.193.213.66:80,http,0.057806
142.93.38.49:80,http,0.032868
143.47.177.25:80,http,0.066155
143.47.187.149:80,http,0.070957
143.47.188.34:80,http,0.040541
122.154.35.190:8080,http,1.993393
143.47.177.138:80,http,0.059416
118.127.99.93:53281,http,10.100834
125.141.139.55:5566,socks4,6.898727
131.221.120.196:5678,socks4,3.365016
131.255.191.50:4153,socks4,4.646165
146.255.188.49:1080,socks5,0.34657
138.197.208.39:9050,socks5,11.366836
123.163.55.123:3128,http,0.813149
138.186.133.161:4153,socks4,2.484015
146.56.119.103:80,http,0.194791
146.56.108.150:80,http,0.427743
146.56.103.175:80,http,0.108667
138.68.252.165:9050,socks4,3.387674
14.160.23.139:4145,socks4,1.525967
131.221.165.53:4153,socks4,7.848447
139.59.233.228:1080,socks5,12.142871
139.198.121.69:5678,socks4,1.717389
119.82.240.69:6060,http,11.943132
125.25.206.28:8080,http,4.82586
14.215.212.37:4153,socks4,2.98914
14.248.80.34:5678,socks4,4.741141
150.129.201.30:6667,socks5,3.770938
138.219.50.170:4145,socks4,7.882364
143.137.99.202:5678,socks4,0.600355
128.201.119.251:999,http,3.753381
137.184.131.4:56559,socks4,8.247855
131.72.68.148:40033,http,2.07582
131.100.51.250:999,http,4.612929
154.85.35.235:8888,http,1.455001
133.167.86.191:8118,http,7.850828
138.197.217.238:9050,socks4,12.123543
137.184.136.135:3128,http,2.494282
149.34.3.85:4145,socks4,3.720668
151.232.18.66:5678,socks4,1.483881
122.3.41.154:8090,http,9.906334
122.3.2.56:8080,http,10.41184
138.122.147.122:8080,http,2.345023
138.117.230.140:999,http,4.535902
14.161.31.192:53281,http,3.180031
154.85.58.149:80,http,2.493565
159.223.8.4:80,http,0.371254
159.223.27.218:80,http,0.187753
159.65.164.58:80,http,0.212262
157.245.214.102:46456,socks5,6.523159
131.108.118.27:8080,http,8.947024
139.255.5.98:8080,http,3.429973
162.159.153.4:80,http,0.226097
162.159.128.79:80,http,0.227177
162.159.242.10:80,http,0.180825
162.159.242.67:80,http,0.164811
162.159.242.7:80,http,0.260633
162.159.247.92:80,http,0.197498
162.159.136.29:80,http,0.259371
161.35.160.150:80,http,0.15687
162.159.242.8:80,http,0.266881
162.159.249.242:80,http,0.223804
161.35.146.18:80,http,0.194455
146.196.107.142:63123,http,1.635251
159.69.153.169:5566,socks5,1.783264
138.117.84.240:999,http,8.262575
162.247.243.102:80,http,1.503
162.247.241.10:80,http,2.061412
154.236.184.80:1976,http,2.205248
134.122.26.11:80,http,12.614273
162.247.243.114:80,http,1.915358
162.247.243.136:80,http,1.812366
162.247.243.100:80,http,1.880989
162.247.243.132:80,http,1.960577
162.247.243.133:80,http,1.715123
162.247.243.103:80,http,1.83063
162.247.243.142:80,http,0.289106
162.247.243.144:80,http,0.282649
162.247.243.130:80,http,1.766463
162.247.243.146:80,http,0.24624
162.247.243.147:80,http,0.070649
162.247.243.153:80,http,0.070688
162.247.243.148:80,http,0.083821
162.247.243.149:80,http,0.097224
162.247.243.150:80,http,0.072411
162.247.243.166:80,http,0.078568
162.247.243.155:80,http,0.133499
162.247.243.170:80,http,0.10052
162.247.243.189:80,http,0.101121
162.247.243.185:80,http,0.110212
162.247.243.188:80,http,0.125826
162.247.243.196:80,http,0.147744
162.247.243.206:80,http,0.05649
162.247.243.230:80,http,0.081308
162.247.243.20:80,http,0.113369
162.247.243.201:80,http,0.087787
162.247.243.226:80,http,0.092671
162.247.243.23:80,http,0.078066
162.247.243.235:80,http,0.095641
162.247.243.1:80,http,0.131312
162.247.243.205:80,http,0.099014
162.247.243.233:80,http,0.067755
162.247.243.246:80,http,0.073763
162.247.243.244:80,http,0.115709
162.247.243.28:80,http,0.120842
162.247.243.247:80,http,0.107288
162.247.243.249:80,http,0.099942
154.159.243.94:4673,socks4,4.061231
162.247.243.25:80,http,0.127144
162.247.243.34:80,http,0.073423
162.247.243.37:80,http,0.140012
14.241.39.165:19132,http,6.845237
162.247.243.39:80,http,0.093769
162.247.243.58:80,http,0.092084
162.247.243.75:80,http,0.035942
162.247.243.53:80,http,0.072045
162.247.243.99:80,http,0.062395
151.80.252.69:7532,socks4,6.141721
14.248.80.77:8080,http,9.016673
14.160.29.90:8080,http,8.865304
137.74.93.21:1080,http,9.131755
164.90.196.233:80,http,0.058247
139.255.72.220:8080,http,8.876983
164.90.177.61:80,http,0.018918
139.255.89.242:8080,http,5.821751
146.120.174.149:8989,http,1.101692
165.227.235.29:80,http,0.03901
165.227.233.134:80,http,0.05106
146.196.63.239:9812,http,4.270959
149.56.96.252:5566,http,5.605043
150.129.171.35:30093,http,1.94848
165.154.92.12:3512,socks5,3.877404
151.106.13.219:1080,http,0.289559
150.107.137.25:8080,http,2.030062
152.231.25.126:8080,http,1.109095
152.231.29.41:999,http,2.34783
152.231.27.33:60080,http,3.661534
155.94.128.248:14866,socks4,10.55583
154.236.179.226:1976,http,7.190891
154.236.189.26:8080,http,2.771999
154.236.184.75:1981,http,4.810552
151.106.18.125:1080,http,4.538574
172.64.103.196:80,http,0.275813
172.64.137.4:80,http,0.120745
172.64.136.149:80,http,0.34169
172.64.104.38:80,http,0.337893
172.64.136.9:80,http,0.382608
172.64.103.5:80,http,0.418507
172.64.142.76:80,http,0.481147
172.64.136.8:80,http,0.465283
172.64.163.125:80,http,0.313755
172.64.200.15:80,http,0.391559
172.64.108.12:80,http,0.471311
157.245.222.183:80,http,0.057618
172.64.141.12:80,http,0.479995
172.64.171.178:80,http,0.15084
172.64.192.7:80,http,0.162392
172.64.173.27:80,http,0.354489
172.64.140.11:80,http,0.36332
172.64.141.11:80,http,0.480914
172.67.0.0:80,http,0.161225
172.66.43.12:80,http,0.117465
172.65.195.6:80,http,0.127657
172.67.0.13:80,http,0.049084
172.64.68.92:80,http,0.109967
172.67.0.12:80,http,0.084708
172.67.0.10:80,http,0.093555
172.64.90.57:80,http,0.067979
172.67.0.11:80,http,0.11985
172.67.0.15:80,http,0.063774
172.67.0.17:80,http,0.059586
172.67.0.16:80,http,0.092156
172.67.0.19:80,http,0.064418
172.67.0.18:80,http,0.096236
172.67.0.2:80,http,0.060057
172.67.0.4:80,http,0.079252
172.67.0.14:80,http,0.158839
172.67.0.6:80,http,0.038718
139.9.188.234:7890,http,7.100561
172.67.0.5:80,http,0.086944
172.67.0.1:80,http,0.090534
172.67.0.7:80,http,0.089852
172.67.0.9:80,http,0.108951
172.67.10.90:80,http,0.067907
172.67.0.8:80,http,0.077129
172.67.0.3:80,http,0.122813
172.67.11.138:80,http,0.092805
172.67.11.166:80,http,0.117518
154.236.184.80:1981,http,4.006157
172.67.126.178:80,http,0.167755
154.159.243.117:8080,http,2.01467
157.230.34.219:3128,http,0.738986
172.67.128.62:80,http,0.196848
172.67.130.251:80,http,0.233862
171.217.1.143:9080,http,0.769821
151.106.18.122:1080,http,5.641742
172.67.128.116:80,http,0.248278
146.120.213.228:8080,http,9.179968
172.67.130.4:80,http,0.253665
172.67.132.121:80,http,0.169816
172.67.133.23:80,http,0.24732
172.67.133.69:80,http,0.179473
172.67.137.250:80,http,0.176483
172.67.134.123:80,http,0.252273
172.67.134.127:80,http,0.236234
172.67.138.84:80,http,0.183167
172.67.136.60:80,http,0.224786
172.67.138.108:80,http,0.277976
172.67.139.99:80,http,0.229484
172.67.150.253:80,http,0.120199
172.67.157.169:80,http,0.109893
172.67.14.3:80,http,0.216235
172.67.157.153:80,http,0.080809
172.67.146.139:80,http,0.149135
172.67.146.112:80,http,0.140043
172.67.158.10:80,http,0.132364
172.67.16.210:80,http,0.09586
172.67.153.60:80,http,0.140881
172.67.161.124:80,http,0.09579
172.67.158.52:80,http,0.084287
172.67.161.166:80,http,0.083982
172.67.160.226:80,http,0.119249
172.67.153.17:80,http,0.186553
172.67.161.128:80,http,0.127848
145.239.169.42:1080,http,9.836061
162.247.18.77:33140,socks4,3.165388
172.67.162.127:80,http,0.125722
172.67.161.180:80,http,0.141196
172.67.164.239:80,http,0.142441
172.67.162.212:80,http,0.080711
172.67.165.70:80,http,0.130216
172.67.164.40:80,http,0.114815
151.106.13.220:1080,http,1.76849
172.67.164.242:80,http,0.16643
172.67.167.106:80,http,0.114429
172.67.167.108:80,http,0.14017
172.67.167.10:80,http,0.133372
172.67.163.71:80,http,0.211979
172.67.167.113:80,http,0.202239
172.67.167.112:80,http,0.185963
172.67.167.107:80,http,0.181071
172.67.165.253:80,http,0.231832
172.67.167.119:80,http,0.268755
172.67.167.117:80,http,0.235816
172.67.167.118:80,http,0.283901
139.255.109.27:8080,http,11.976762
170.84.48.230:4145,socks4,5.015141
172.67.167.120:80,http,1.579487
172.67.167.11:80,http,1.901845
172.67.167.153:80,http,1.830746
172.67.167.139:80,http,1.906959
172.67.167.140:80,http,0.145467
172.67.167.138:80,http,1.878412
172.67.167.15:80,http,0.080057
172.67.167.144:80,http,0.155603
172.67.167.160:80,http,0.073539
172.67.167.156:80,http,0.264307
172.67.167.154:80,http,0.14743
172.67.167.157:80,http,0.14411
172.67.167.159:80,http,0.093291
172.67.167.158:80,http,0.119436
172.67.167.161:80,http,0.094976
172.67.167.166:80,http,0.106692
172.67.167.17:80,http,0.10787
163.53.210.33:5678,socks4,3.276438
172.67.167.198:80,http,0.105744
172.67.167.165:80,http,0.101068
172.67.167.180:80,http,0.102166
172.67.167.209:80,http,0.0657
172.67.167.202:80,http,0.135468
172.67.167.204:80,http,0.125723
172.67.167.205:80,http,0.082445
172.67.167.171:80,http,0.168605
172.67.167.172:80,http,0.115298
172.67.167.184:80,http,0.113732
172.67.167.170:80,http,0.157802
172.67.167.1:80,http,0.087606
172.67.167.213:80,http,0.081413
172.67.167.218:80,http,0.097777
172.67.167.214:80,http,0.111767
172.67.167.222:80,http,0.095478
168.121.137.64:10801,socks4,1.185396
172.67.167.220:80,http,0.087618
172.67.167.250:80,http,0.099344
172.67.167.224:80,http,0.127519
172.67.167.223:80,http,0.15966
172.67.167.234:80,http,0.163954
172.67.167.252:80,http,0.083646
172.67.167.235:80,http,0.129957
172.67.167.24:80,http,0.120774
172.67.167.236:80,http,0.166758
172.67.167.237:80,http,0.110573
172.67.167.31:80,http,0.050748
172.67.167.251:80,http,0.124607
172.67.167.253:80,http,0.124517
172.67.167.254:80,http,0.129478
164.163.21.14:8291,socks4,3.597511
172.67.167.226:80,http,0.150432
172.67.167.30:80,http,0.129061
172.67.167.32:80,http,0.077348
172.67.167.27:80,http,0.130095
172.67.167.33:80,http,0.102612
172.67.167.45:80,http,0.089514
172.67.167.44:80,http,0.088728
172.67.167.42:80,http,0.091289
172.67.167.50:80,http,0.085465
172.67.167.47:80,http,0.091336
169.239.236.101:10801,socks4,1.08835
172.67.167.46:80,http,0.0958
172.67.167.4:80,http,0.097593
172.67.167.55:80,http,0.068355
172.67.167.54:80,http,0.091082
172.67.167.57:80,http,0.108758
172.67.167.79:80,http,0.11652
172.67.167.63:80,http,0.164376
172.67.167.58:80,http,0.126745
172.67.167.5:80,http,0.159567
172.67.167.73:80,http,0.199796
172.67.167.67:80,http,0.119196
167.172.155.178:59244,socks5,12.441192
172.67.167.6:80,http,0.141236
172.67.167.91:80,http,0.151923
172.67.167.8:80,http,0.144477
172.67.167.89:80,http,0.230229
172.67.167.7:80,http,0.184962
172.67.167.74:80,http,0.250664
172.67.167.90:80,http,0.128811
172.67.167.96:80,http,0.143709
172.67.167.92:80,http,0.150927
151.106.18.126:1080,http,8.213025
151.106.13.218:1080,http,3.430965
172.67.170.10:80,http,0.103299
172.67.168.132:80,http,0.121922
172.67.167.98:80,http,0.166753
172.67.17.123:80,http,0.179642
172.67.167.97:80,http,0.185261
172.67.169.199:80,http,0.174116
172.67.170.13:80,http,0.176034
172.67.170.0:80,http,0.419847
172.67.170.14:80,http,0.532977
172.67.170.15:80,http,0.550427
154.236.189.19:1981,http,0.801604
172.67.170.16:80,http,0.808468
159.65.133.175:31280,http,0.579087
172.67.170.17:80,http,0.789574
172.67.170.11:80,http,1.021931
172.67.170.1:80,http,0.767668
172.67.170.21:80,http,0.835256
172.67.170.18:80,http,1.051186
172.67.170.19:80,http,0.816671
150.136.62.28:80,http,13.022728
160.226.132.33:8080,http,0.843407
172.67.170.26:80,http,1.638581
172.67.170.20:80,http,2.686371
172.67.170.24:80,http,1.997189
172.67.170.22:80,http,1.933546
172.67.170.25:80,http,1.638856
172.67.170.5:80,http,1.598699
172.67.170.27:80,http,1.620396
172.67.170.23:80,http,1.83437
172.67.170.4:80,http,0.385682
172.67.170.28:80,http,1.747252
172.67.170.2:80,http,0.227541
172.67.170.33:80,http,0.099378
172.67.170.29:80,http,1.653839
172.67.170.3:80,http,0.182472
172.67.170.6:80,http,0.11332
172.67.170.31:80,http,0.133911
172.67.170.9:80,http,0.109456
172.67.170.7:80,http,0.114568
172.67.171.197:80,http,0.117723
172.67.171.189:80,http,0.149327
172.67.170.8:80,http,0.110557
170.246.85.38:37163,socks4,0.398434
172.67.171.200:80,http,0.090579
172.67.171.198:80,http,0.126065
172.67.171.203:80,http,0.092962
172.67.171.207:80,http,0.096807
172.67.171.202:80,http,0.122989
