103.117.231.42:80,http,0.546472
103.148.178.228:80,http,0.554405
104.161.92.74:80,http,0.178648
103.78.254.78:80,http,0.567352
1.13.165.87:1080,socks5,0.541448
104.248.57.213:80,http,0.089448
104.248.77.139:80,http,0.347389
106.105.125.245:80,http,0.375313
106.13.221.151:80,http,0.447238
1.13.165.87:33080,http,0.475574
1.13.165.87:8080,http,0.192646
103.102.14.150:80,http,0.566278
103.119.55.21:80,http,0.513183
103.159.220.141:8081,http,0.465839
103.159.196.215:80,http,0.606328
114.93.179.130:11111,http,0.227542
103.215.207.34:80,http,0.459881
103.213.237.129:80,http,0.535544
103.213.116.10:80,http,0.907779
103.36.35.135:80,http,0.47841
103.11.106.48:80,http,0.548074
103.152.100.183:80,http,0.485164
103.76.184.203:8080,http,1.348238
103.164.112.124:80,http,0.48032
103.92.29.110:80,http,0.488446
103.76.160.2:80,http,1.498596
106.54.128.253:999,http,0.176247
121.5.75.155:808,http,0.107702
103.145.142.54:80,http,7.587586
104.248.221.220:80,http,0.132749
13.124.181.117:80,http,1.696904
129.226.148.192:80,http,1.986869
13.125.89.72:80,http,2.059561
13.125.103.30:80,http,1.616825
13.125.224.106:80,http,2.49113
130.61.243.146:80,http,0.511371
134.209.200.146:8080,http,0.188531
130.61.130.215:80,http,3.481052
13.125.113.27:80,socks4,0.669656
118.127.99.93:80,http,0.491041
13.124.212.29:80,socks4,0.182571
140.238.63.41:80,http,0.444636
124.122.70.65:8888,http,0.51842
128.199.15.227:80,http,0.141063
128.199.77.36:80,http,0.465869
144.91.89.245:999,http,0.262164
146.56.129.85:8080,http,0.385151
130.61.234.198:80,http,0.185848
130.61.226.172:80,http,0.215377
130.61.218.111:80,http,0.196634
154.49.216.33:8080,http,0.171011
133.175.103.231:8080,http,0.790071
155.223.64.80:8081,http,0.146378
138.117.230.140:80,http,0.133444
138.197.8.28:80,http,0.051075
144.91.66.128:80,http,0.284281
162.55.181.65:80,http,1.909834
140.227.172.205:80,http,7.543735
164.155.145.31:80,http,0.162121
164.155.150.31:80,http,0.172877
164.155.151.1:80,http,0.15505
140.227.169.36:80,http,8.129366
164.155.146.31:80,http,0.145079
140.227.162.40:80,http,7.604967
164.155.145.0:80,http,0.153151
140.227.163.224:80,http,7.559166
165.227.65.1:80,http,0.036499
140.227.175.92:80,http,7.529166
167.71.171.243:80,http,0.25821
168.76.190.107:80,http,2.062061
168.76.190.26:80,http,2.264396
147.182.168.168:80,http,0.314654
151.80.136.138:80,http,0.213813
154.236.189.30:80,http,0.338215
154.92.62.3:80,http,1.117358
154.72.67.190:80,http,1.261271
157.100.52.146:8080,http,0.293994
170.155.5.235:80,http,2.634115
157.245.50.4:8080,http,0.496575
159.65.13.32:8080,http,0.269632
162.210.103.138:80,http,0.239437
162.241.55.222:80,http,0.252578
167.172.239.13:80,http,0.047031
167.71.120.127:80,http,0.190702
185.132.178.201:8080,http,0.18156
183.247.199.153:30001,http,0.717294
184.82.229.117:8080,http,0.75088
