103.113.195.104:80,http,0.516518
103.113.195.111:80,http,0.520054
103.117.231.42:80,http,0.456557
103.113.195.201:80,http,0.598957
103.113.195.105:80,http,0.513984
103.113.195.203:80,http,0.536436
103.115.26.254:80,http,0.522669
103.113.195.106:80,http,0.514387
103.113.195.108:80,http,0.631668
103.113.195.202:80,http,0.586623
101.53.154.137:2017,http,1.403821
103.127.1.130:80,http,0.537482
103.122.84.59:5678,socks5,1.06195
103.134.177.182:8888,http,0.768518
103.148.178.228:80,http,0.50483
101.51.121.203:4153,socks5,2.088456
102.130.79.254:3128,http,1.059192
103.21.244.23:80,http,0.253667
103.21.244.13:80,http,0.254116
103.21.244.1:80,http,0.222854
103.21.244.30:80,http,0.188705
103.21.244.0:80,http,0.257606
103.21.244.33:80,http,0.243254
103.21.244.6:80,http,0.185743
103.21.244.8:80,http,0.27449
103.21.244.11:80,http,0.172142
103.21.244.21:80,http,0.211589
103.21.244.14:80,http,0.272381
103.21.244.24:80,http,0.263881
103.21.244.36:80,http,0.20854
103.21.244.20:80,http,0.245247
103.21.244.4:80,http,0.258116
103.21.244.19:80,http,0.289184
103.21.244.25:80,http,0.261057
103.21.244.28:80,http,0.257826
103.21.244.32:80,http,0.297679
103.21.244.2:80,http,0.273608
103.21.244.18:80,http,0.288243
103.21.244.12:80,http,0.26054
103.21.244.17:80,http,0.237078
103.21.244.3:80,http,0.198714
103.21.244.15:80,http,0.299651
103.21.244.37:80,http,0.289873
103.21.244.9:80,http,0.170628
103.21.244.5:80,http,0.284049
103.21.244.10:80,http,0.225189
103.21.244.16:80,http,0.324867
103.195.140.2:80,http,0.66575
103.21.244.29:80,http,0.298728
103.21.244.34:80,http,0.246489
103.197.251.202:80,http,0.537306
103.21.244.26:80,http,0.1464
103.21.244.31:80,http,0.289847
103.21.244.27:80,http,0.322441
103.21.244.22:80,http,0.185328
103.21.244.7:80,http,0.164105
1.2.212.222:4145,socks5,3.980021
103.144.94.59:3629,socks5,2.03629
103.251.134.30:80,http,0.349452
101.71.121.196:7302,socks5,4.528932
103.231.78.36:80,http,0.837168
104.16.133.117:80,http,0.071517
103.12.83.250:4673,socks5,3.961579
104.161.92.74:80,http,0.062513
104.16.231.248:80,http,0.104389
104.17.171.79:80,http,0.097984
104.18.112.130:80,http,0.0893
104.18.100.146:80,http,0.11325
104.18.148.90:80,http,0.073633
103.40.122.194:1080,socks5,0.902554
104.19.169.173:80,http,0.079024
104.20.77.217:80,http,0.106209
104.19.143.108:8080,http,0.102431
104.20.85.78:80,http,0.094845
104.20.75.5:80,http,0.064834
104.20.75.200:80,http,0.101264
104.20.75.225:80,http,0.105611
104.21.195.59:80,http,0.076267
104.21.13.171:80,http,0.06964
104.22.56.205:80,http,0.081082
104.22.67.142:80,http,0.094526
104.24.6.199:80,http,0.06448
103.116.202.241:5678,socks5,3.67758
104.27.94.110:80,http,0.059738
104.27.64.8:80,http,0.051365
101.132.186.39:9090,http,3.18234
103.78.254.78:80,http,0.519014
104.28.26.250:80,http,0.235679
104.28.16.181:80,http,0.047199
104.28.16.252:80,http,0.045686
103.239.52.97:4153,socks5,1.779653
104.28.16.53:80,http,0.07352
103.91.144.98:80,http,0.575696
104.28.10.113:80,http,0.063731
104.28.10.159:80,http,0.05475
106.105.125.245:80,http,0.292449
106.158.156.213:80,http,0.708555
103.81.64.74:1080,socks5,1.64047
102.66.141.99:5678,socks5,2.602807
103.120.135.229:33427,socks5,8.2112
112.26.210.141:7302,socks5,0.937957
111.22.3.126:8085,http,0.781518
111.23.16.250:3128,http,0.869552
103.114.96.93:1080,socks5,0.879064
113.108.247.146:20086,socks5,1.160938
112.6.117.135:8085,http,0.592007
109.164.101.9:4153,socks5,2.011384
111.3.118.247:30001,http,0.932043
113.252.54.73:80,http,0.450524
113.57.92.6:10800,socks5,1.456619
1.179.147.5:52210,socks5,1.700265
103.156.248.35:1080,socks5,1.679248
1.179.173.114:4153,socks5,1.837867
101.108.121.130:4145,socks5,1.582087
103.105.228.134:8080,http,0.709862
106.54.128.253:999,http,0.626612
110.74.195.239:51080,socks5,0.833458
110.77.149.227:4153,socks5,3.894475
112.54.33.47:7302,socks5,3.760758
103.139.246.166:5678,socks5,0.900824
112.78.138.163:5678,socks5,3.648234
103.5.127.132:5678,socks5,7.916808
114.8.134.53:5678,socks5,1.816641
112.78.170.250:5678,socks5,0.642783
103.115.255.65:36331,socks5,1.814334
103.152.89.210:4153,socks5,0.699678
110.82.142.220:4216,socks5,4.91058
103.148.225.6:5678,socks5,1.0111
103.111.219.245:4145,socks5,2.193254
113.195.0.66:8085,http,3.321287
103.171.245.10:11337,socks5,0.775837
112.78.170.28:2580,socks5,1.863729
103.143.196.44:1080,socks5,1.950913
103.210.29.113:31433,socks5,1.232274
103.215.148.25:43928,socks5,1.192643
103.217.73.33:3629,socks5,1.183506
117.69.190.245:5389,socks5,1.458473
103.161.165.2:8181,http,1.846385
103.234.26.242:1080,socks5,1.260045
101.33.70.103:80,http,2.483015
109.94.182.9:4145,socks5,3.731948
102.128.173.1:5678,socks5,3.937737
103.248.42.88:5678,socks5,0.973931
119.10.181.241:5430,socks5,0.602985
103.229.83.106:6789,socks5,1.829824
12.151.56.30:80,http,0.106635
118.42.113.123:80,http,0.653096
103.224.54.233:31433,socks5,1.929826
103.68.3.236:4145,socks5,0.692153
103.47.216.19:4145,socks5,0.908742
103.157.14.137:4153,socks5,3.027332
103.76.15.202:5678,socks5,0.620972
115.75.189.99:4153,socks5,0.613174
1.32.59.217:31981,socks5,8.076893
103.149.105.253:4153,socks5,3.887861
103.156.249.38:1080,socks5,3.730011
103.151.47.217:46889,socks5,4.461795
103.86.194.214:5678,socks5,1.314194
103.94.8.53:5678,socks5,1.522875
103.216.82.22:6667,socks5,3.79139
121.200.60.198:8010,socks5,1.299765
103.85.67.169:4145,socks5,1.888526
103.179.252.2:8181,http,3.119694
103.99.110.222:5678,socks5,1.910442
103.87.238.102:53993,socks5,2.003526
103.237.77.158:5678,socks5,4.097991
115.238.99.174:7302,socks5,6.513776
109.122.81.1:57553,socks5,0.530878
109.69.0.62:1080,socks5,0.582189
106.75.169.151:10801,socks5,11.156632
106.51.72.222:4153,socks5,1.121788
122.226.57.70:8888,http,0.904083
109.127.82.114:5678,socks5,0.848613
103.60.212.113:51754,socks5,3.757301
113.74.26.114:4145,socks5,1.42502
103.52.252.48:5678,socks5,4.009569
103.8.59.9:4145,socks5,4.398055
123.200.22.234:4153,socks5,1.450487
118.174.14.65:44336,socks5,4.852937
100.19.135.109:80,http,8.983359
103.140.205.137:1080,socks5,8.454262
119.93.123.229:4145,socks5,1.900057
103.150.110.202:9969,socks5,8.306211
116.206.61.179:5678,socks5,8.269017
114.242.116.51:4145,socks5,0.863985
105.213.112.235:5678,socks5,4.165392
119.29.86.191:31080,http,0.171489
120.220.220.95:8085,http,5.176845
